codelist_name,concept_id,concept_name,standard_concept
inflammatory_bowel_disease,45766396,NA,NA
inflammatory_bowel_disease,4139421,NA,NA
inflammatory_bowel_disease,36717248,NA,NA
inflammatory_bowel_disease,4043381,NA,NA
inflammatory_bowel_disease,4044415,NA,NA
inflammatory_bowel_disease,44782763,NA,NA
inflammatory_bowel_disease,37396532,NA,NA
inflammatory_bowel_disease,4046090,NA,NA
inflammatory_bowel_disease,43021816,NA,NA
inflammatory_bowel_disease,45765899,NA,NA
inflammatory_bowel_disease,762704,NA,NA
inflammatory_bowel_disease,379778,NA,NA
inflammatory_bowel_disease,37395562,NA,NA
inflammatory_bowel_disease,444091,NA,NA
inflammatory_bowel_disease,443790,NA,NA
inflammatory_bowel_disease,443864,NA,NA
inflammatory_bowel_disease,377254,NA,NA
inflammatory_bowel_disease,37167016,NA,NA
inflammatory_bowel_disease,4312473,NA,NA
inflammatory_bowel_disease,45771339,NA,NA
inflammatory_bowel_disease,42536358,NA,NA
inflammatory_bowel_disease,4224860,NA,NA
inflammatory_bowel_disease,37396063,NA,NA
inflammatory_bowel_disease,4047748,NA,NA
inflammatory_bowel_disease,44803362,NA,NA
inflammatory_bowel_disease,4047744,NA,NA
inflammatory_bowel_disease,4044049,NA,NA
inflammatory_bowel_disease,37166441,NA,NA
inflammatory_bowel_disease,44784521,NA,NA
inflammatory_bowel_disease,35610098,NA,NA
inflammatory_bowel_disease,35610099,NA,NA
inflammatory_bowel_disease,378125,NA,NA
inflammatory_bowel_disease,37017247,NA,NA
inflammatory_bowel_disease,4224240,NA,NA
inflammatory_bowel_disease,381832,NA,NA
inflammatory_bowel_disease,44782771,NA,NA
inflammatory_bowel_disease,377527,NA,NA
inflammatory_bowel_disease,4098163,NA,NA
inflammatory_bowel_disease,35610096,NA,NA
inflammatory_bowel_disease,43020444,NA,NA
inflammatory_bowel_disease,36674472,NA,NA
inflammatory_bowel_disease,37311890,NA,NA
inflammatory_bowel_disease,37109635,NA,NA
inflammatory_bowel_disease,37396752,NA,NA
inflammatory_bowel_disease,4245766,NA,NA
inflammatory_bowel_disease,4046091,NA,NA
inflammatory_bowel_disease,4048875,NA,NA
inflammatory_bowel_disease,4196433,NA,NA
inflammatory_bowel_disease,376946,NA,NA
inflammatory_bowel_disease,380986,NA,NA
inflammatory_bowel_disease,379784,NA,NA
inflammatory_bowel_disease,4101137,NA,NA
inflammatory_bowel_disease,4100250,NA,NA
inflammatory_bowel_disease,4159643,NA,NA
inflammatory_bowel_disease,45765900,NA,NA
inflammatory_bowel_disease,765653,NA,NA
inflammatory_bowel_disease,36676628,NA,NA
inflammatory_bowel_disease,36714514,NA,NA
inflammatory_bowel_disease,36714691,NA,NA
inflammatory_bowel_disease,37016908,NA,NA
inflammatory_bowel_disease,37161157,NA,NA
inflammatory_bowel_disease,42538857,NA,NA
inflammatory_bowel_disease,4047747,NA,NA
inflammatory_bowel_disease,36717598,NA,NA
inflammatory_bowel_disease,439276,NA,NA
inflammatory_bowel_disease,376085,NA,NA
inflammatory_bowel_disease,375791,NA,NA
inflammatory_bowel_disease,443605,NA,NA
inflammatory_bowel_disease,44782934,NA,NA
inflammatory_bowel_disease,4046089,NA,NA
inflammatory_bowel_disease,37018688,NA,NA
inflammatory_bowel_disease,37109056,NA,NA
inflammatory_bowel_disease,37312577,NA,NA
